出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"115/04/11","115/3","6615","慧智","生技醫療業","34368","26430","33444","30.03405221339387","2.762827412988877","93877","95918","-2.1278592130778375","-"
"115/04/11","115/3","6616","特昇-KY","居家生活","63746","74993","108746","-14.997399757310683","-41.38083239843304","211508","298929","-29.244737044582493","-"
"115/04/11","115/3","6617","共信-KY","生技醫療業","3094","2776","2784","11.455331412103746","11.135057471264368","9112","7612","19.705727798213346","自2018年度起依據國際會計準則公報15號規定認列收入"
"115/04/11","115/3","6620","漢達","生技醫療業","78718","54974","70920","43.191326809037","10.995487873660462","209382","180943","15.717104281458802","-"
"115/04/11","115/3","6624","萬年清","綠能環保","13305","24743","45021","-46.2272157781999","-70.4471246751516","89805","100360","-10.517138302112395","本月專案工程投入進度較去年減少。"
"115/04/11","115/3","6629","泰金-KY","居家生活","264718","190467","132569","38.98365596140014","99.68318385142831","696606","401038","73.70074656266988","新系列產品訂單成長"
"115/04/11","115/3","6637","醫影","生技醫療業","52738","93714","44263","-43.72452355037668","19.146917289835756","189624","124887","51.836460159984625","本年累計較去年累計高，主係因115年2月設備驗收較多所致。"
"115/04/11","115/3","6640","均華","半導體業","299570","300039","85566","-0.15631301264168992","250.10401327630134","830305","430220","92.99544419134396","配合客戶出貨"
"115/04/11","115/3","6642","富致","電子零組件業","56110","32723","48211","71.46960853222504","16.38422766588538","141191","137438","2.73068583652265","-"
"115/04/11","115/3","6643","M31","半導體業","120108","164752","159980","-27.097698358745266","-24.92311538942368","394748","434525","-9.154133824290893","-"
"115/04/11","115/3","6649","台生材","生技醫療業","11530","7207","18669","59.983349521298734","-38.239862874283574","26399","67635","-60.96843350336364","出貨及勞務收入較去年同期減少"
"115/04/11","115/3","6651","全宇昕","半導體業","152040","97355","134126","56.170715422936674","13.356097997405424","396326","386941","2.4254343685471427","-"
"115/04/11","115/3","6654","天正國際","其他電子業","41103","30144","36408","36.35549363057325","12.895517468688201","121893","84597","44.0866697400617","-"
"115/04/11","115/3","6661","威健生技","生技醫療業","28767","25980","28504","10.727482678983833","0.9226775189447095","83766","77891","7.542591570271276","-"
"115/04/11","115/3","6662","樂斯科","生技醫療業","26182","10374","20433","152.38095238095238","28.13585866001077","61013","59870","1.9091364623350593","-"
"115/04/11","115/3","6664","群翊","電子零組件業","236478","205731","192398","14.945244032255713","22.91084106903398","667210","571393","16.769018871424745","-"
"115/04/11","115/3","6667","信紘科","其他電子業","673921","403287","476939","67.10704783442065","41.30129848890529","1542902","1354502","13.909171045889929","-"
"115/04/11","115/3","6679","鈺太","半導體業","187338","170997","174703","9.556308005403604","7.232274202503677","537143","519339","3.4282039284552095","-"
"115/04/11","115/3","6680","鑫創電子","電腦及週邊設備業","54229","28684","45683","89.05661692929857","18.70717772475538","145422","118939","22.266035530818318","-"
"115/04/11","115/3","6683","雍智科技","半導體業","220276","224199","151560","-1.7497847894058403","45.33913961467405","664648","454246","46.31895492750624","-"
"115/04/11","115/3","6684","安格","半導體業","33824","13822","31031","144.71132976414412","9.000676742612226","74123","79524","-6.791660379256577","-"
"115/04/11","115/3","6690","安碁資訊","數位雲端","257435","180280","206033","42.79731528733082","24.94843059121597","624807","516328","21.009707007948435","-"
"115/04/11","115/3","6692","進能服","綠能環保","59921","45585","219216","31.448941537786553","-72.66577257134516","137029","762255","-82.02320745682219","當月營收較去年同期減少72.67%，本年累計營收較去年同期減少82.02%，主要係工程收入減少所致。"
"115/04/11","115/3","6693","廣閎科","半導體業","193378","153311","91257","26.13445871463887","111.90484017664399","514700","313421","64.22001078421675","新品導入量產"
"115/04/11","115/3","6697","東捷資訊","資訊服務業","103852","95427","114646","8.828738197784695","-9.415068994993284","419478","390430","7.440002049022873","-"
"115/04/11","115/3","6703","軒郁","生技醫療業","308356","197720","277015","55.955897228403806","11.313827771059328","744505","680264","9.443539566991639","-"
"115/04/11","115/3","6708","天擎","半導體業","20127","16107","25184","24.958092754702925","-20.08020965692503","51931","62410","-16.790578432943438","-"
"115/04/11","115/3","6712","長聖","生技醫療業","70103","62191","60895","12.722098052772909","15.121110107562197","190491","177924","7.063128077156539","-"
"115/04/11","115/3","6716","應廣","半導體業","135851","74708","92614","81.84264068105156","46.68516638953074","368918","219158","68.33426112667573","基期低"
"115/04/11","115/3","6720","久昌","半導體業","31628","23903","47567","32.31811906455257","-33.50852481762566","88288","132977","-33.606563541063494","-"
"115/04/11","115/3","6721","信實","其他","306305","313191","291693","-2.1986583267079833","5.009376296311533","924198","868944","6.358752692923825","-"
"115/04/11","115/3","6725","矽科宏晟","其他電子業","333801","241398","279245","38.27827902468123","19.536965746924743","938397","705684","32.97694152056728","-"
"115/04/11","115/3","6727","亞泰金屬","電子零組件業","191326","231738","146469","-17.438659175448134","30.62559312892148","693899","260301","166.57561822659153","當月認列台數較多"
"115/04/11","115/3","6728","上洋","居家生活","463403","235081","428045","97.12482080644544","8.260346458900349","1062478","981420","8.259256994966478","-"
"115/04/11","115/3","6730","常廣","生技醫療業","37541","34297","41553","9.4585532262297","-9.655139219791591","114558","115703","-0.9896026896450395","-"
"115/04/11","115/3","6732","昇佳電子","半導體業","363304","281656","395177","28.988553412673618","-8.065499763397161","1044409","1163062","-10.201777721222085","-"
"115/04/11","115/3","6733","博晟生醫","生技醫療業","16608","15309","15045","8.485204781501078","10.388833499501496","54945","47472","15.74191102123357","係銷售醫療器材及抗生素之收入。"
"115/04/11","115/3","6735","美達科技","其他電子業","43863","24364","10977","80.03201444754556","299.59005192675596","93677","64310","45.66474887264811","本月訂單需求增加"
"115/04/11","115/3","6739","竹陞科技","其他電子業","100094","93142","53286","7.463872366923622","87.84296062755696","284285","147863","92.26243211621569","因客戶產線升級需求"
"115/04/11","115/3","6741","91APP*-KY","數位雲端","188092","169032","138130","11.275971413696816","36.170274379207996","541135","411893","31.377566503922136","-"
"115/04/11","115/3","6751","智聯服務","資訊服務業","226759","109726","208489","106.65931502105244","8.763052247360772","462397","502462","-7.973737317448882","-"
"115/04/11","115/3","6752","叡揚","資訊服務業","163439","149368","183754","9.420357774088158","-11.055541648072968","483947","456967","5.904146251261032","-"
"115/04/11","115/3","6761","穩得","電子零組件業","166649","114505","195478","45.53862276756473","-14.747951176091426","455112","535118","-14.95109489869524","-"
"115/04/11","115/3","6762","達亞","生技醫療業","52018","32475","61097","60.178598922247886","-14.859976758269637","135788","163633","-17.016738677406146","-"
"115/04/11","115/3","6763","綠界科技*","數位雲端","172935","125132","154716","38.202058626090846","11.77576979756457","456806","405171","12.744001915240725","-"
"115/04/11","115/3","6767","台微醫","生技醫療業","31603","20029","30499","57.78620999550652","3.6197908128135348","82366","81706","0.8077742148679412","-"
"115/04/11","115/3","6785","昱展新藥","生技醫療業","250","0","0","","","250","0","","一次性委託服務合約"
"115/04/11","115/3","6788","華景電","半導體業","206937","229838","202295","-9.96397462560586","2.294668676932203","657557","575486","14.261163607802796","-"
"115/04/11","115/3","6791","虎門科技","資訊服務業","74964","67434","69546","11.166473885577009","7.790527133120524","201630","181181","11.286503551696923","-"
"115/04/11","115/3","6803","崑鼎","綠能環保","784537","709236","763401","10.617199352542736","2.7686628652569225","2291340","2218838","3.267566176530238","-"
"115/04/11","115/3","6804","明係","運動休閒","153300","166270","187753","-7.800565345522343","-18.35017283345672","420176","341369","23.085576018912086","-"
"115/04/11","115/3","6811","宏碁資訊","數位雲端","1003963","466538","787035","115.1942607033082","27.562687809309622","2956867","2536222","16.585496064618948","-"
"115/04/11","115/3","6821","聯寶","電子零組件業","44107","28059","53523","57.19377026978866","-17.592436896287577","122068","138129","-11.627536578126245","-"
"115/04/11","115/3","6823","濾能","半導體業","68265","30055","44300","127.13358842122774","54.09706546275395","138741","126320","9.832963901203293","市場需求增加"
"115/04/11","115/3","6829","千附精密","半導體業","281032","156968","135672","79.03776565924265","107.14075122353913","604395","426760","41.62409785359453","客戶需求增加"
"115/04/11","115/3","6840","東研信超","其他電子業","82286","51801","71396","58.85021524680991","15.252955347638522","213193","196708","8.380442076580515","-"
"115/04/11","115/3","6841","長佳智能","生技醫療業","30056","11854","26142","153.55154378268938","14.972075587177722","69345","71776","-3.3869259919750334","-"
"115/04/11","115/3","6843","進典","電機機械","62806","56654","61678","10.858897871288876","1.8288530756509613","180022","168111","7.085199659748619","-"
"115/04/11","115/3","6844","諾貝兒","生技醫療業","283355","284452","281934","-0.38565381857044423","0.5040186710364837","848548","870715","-2.545838764693384","-"
"115/04/11","115/3","6846","綠茵","食品工業","99378","42817","82485","132.09939977111895","20.480087288597925","198092","232761","-14.894677372927596","-"
"115/04/11","115/3","6855","數泓科","其他電子業","46956","47421","48925","-0.9805782248370974","-4.024527337761881","133504","169357","-21.170072686691427","-"
"115/04/11","115/3","6856","鑫傳","文化創意業","53262","58879","54036","-9.539903870649978","-1.4323784143904064","171557","167236","2.583773828601497","-"
"115/04/11","115/3","6859","伯特光","光電業","59776","42459","132723","40.78522810240467","-54.96183781258712","172666","305849","-43.54534427119265","主係去年同期增加新客戶訂單，本期並未有此情形，加上現有產品終端市場需求趨緩，客戶拉貨減少，致本期營業收入較少。"
"115/04/11","115/3","6865","偉康科技","數位雲端","13458","18338","48668","-26.61140800523503","-72.3473329497822","47648","109824","-56.61421911421911","主係受營運轉型規劃影響，降低一次性勞務收入佔比，致本期營業收入及累積營業收入較去年同期減少。"
"115/04/11","115/3","6870","騰雲","數位雲端","81717","70237","66741","16.344661645571424","22.438980536701578","210109","155171","35.404811466060025","-"
"115/04/11","115/3","6872","浩宇生醫","生技醫療業","16917","665","396","2443.90977443609","4171.969696969697","18240","1114","1537.342908438061","係銷售醫療器材之收入"
"115/04/11","115/3","6874","倍力","資訊服務業","178247","292438","74786","-39.04793494689473","138.3427379456048","946016","520897","81.61287164257041","客戶需求調整"
"115/04/11","115/3","6875","國邑*","生技醫療業","1792","0","0","","","1792","0","","本月營收較去年同期增加，係因本月認列臨床藥物收入所致。"
"115/04/11","115/3","6877","鏵友益","其他電子業","20401","14540","64475","40.30949105914718","-68.35827840248159","38923","128237","-69.64760560524654","本期營收減少，主要係因出貨減少所致。"
"115/04/11","115/3","6881","潤德","其他","215124","214736","195943","0.18068698308620817","9.78907131155489","644410","575902","11.895773933759564","-"
"115/04/11","115/3","6884","海柏特","資訊服務業","103073","91486","120670","12.665325842205364","-14.582746332974228","306600","287053","6.809543882140232","-"
"115/04/11","115/3","6894","衛司特","綠能環保","237561","146811","140868","61.81416923799988","68.64085526876225","515181","321666","60.16022831135401","因應客戶訂單需求，電解設備與耗材之銷售增加，且本年度納入新事業體，營運範疇擴大，以上使本月及本年累計營收較去年同期成長。"
"115/04/11","115/3","6895","宏碩系統","半導體業","31632","24954","45886","26.761240682856457","-31.06394107135074","96763","104674","-7.557750730840515","-"
"115/04/11","115/3","6899","創為精密","光電業","88090","82374","112880","6.939082720275815","-21.961374911410346","261285","274910","-4.956167472991161","-"
"115/04/11","115/3","6903","巨漢","其他電子業","734462","471747","174684","55.68980830826693","320.4517872272217","1925756","419832","358.6968120581566","本月營收較去年同期增加50%以上，主係目前進行中之專案本月進入施工高峰期所致。"
"115/04/11","115/3","6904","伯鑫","其他","83256","87228","83445","-4.553583711652222","-0.22649649469710587","229439","247620","-7.342298683466602","-"
"115/04/11","115/3","6907","雅特力-KY","半導體業","259437","176574","158002","46.92820007475619","64.19855444867787","653136","373862","74.69975552476582","終端市場需求成長帶動營收大幅增加"
"115/04/11","115/3","6910","德鴻","數位雲端","37805","20583","31084","83.67099062332993","21.622056363402393","81613","70634","15.543505960302404","無"
"115/04/11","115/3","6913","鴻呈","電子零組件業","238626","204064","209881","16.936843343264858","13.695856223288434","712391","578564","23.13088958179216","無"
"115/04/11","115/3","6922","宸曜","電腦及週邊設備業","200746","123544","163772","62.48947743314123","22.576508804923918","511998","418369","22.379526207725714","-"
"115/04/11","115/3","6925","意藍","數位雲端","15850","15330","14402","3.3920417482061316","10.054159144563256","46681","43975","6.15349630471859","-"
"115/04/11","115/3","6929","佑全","生技醫療業","272005","260045","265261","4.599203983925859","2.542401634616472","796891","797872","-0.12295205245954238","-"
"115/04/11","115/3","6953","家碩","半導體業","86936","85541","129133","1.6307969277890135","-32.677162305529954","265286","246783","7.4976801481463475","-"
"115/04/11","115/3","6961","旅天下","觀光餐旅","396867","465662","386981","-14.773591145508973","2.554647385788966","1221231","1217917","0.27210392826440555","-"
"115/04/11","115/3","6967","汎瑋材料","電子零組件業","158907","90516","111537","75.556807636219","42.47021167863579","379255","294762","28.664821109912403","-"
"115/04/11","115/3","6968","萬達寵物","居家生活","299761","308664","252918","-2.8843661716299924","18.521022623933447","920797","784951","17.306303195995675","無"
"115/04/11","115/3","6971","惠民實業","綠能環保","183154","144343","148183","26.88803752173642","23.599873129846205","493507","443133","11.36769322077119","-"
"115/04/11","115/3","6982","大井泵浦","電機機械","189218","104884","161532","80.40692574653903","17.13963796647104","483114","429431","12.50096057340993","-"
"115/04/11","115/3","6996","力領科技","半導體業","268790","190048","232054","41.432690688668124","15.830798003912882","720075","624295","15.342105895450068","-"
"115/04/11","115/3","6997","博弘","數位雲端","399473","339497","353919","17.66613548867884","12.87130671142267","1120875","1049393","6.811747362522906","-"
"115/04/11","115/3","7402","邑錡","光電業","46220","24161","53061","91.30002897231076","-12.892708392227814","101383","125712","-19.35296550846379","-"
"115/04/11","115/3","7547","碩網","數位雲端","35380","27203","24183","30.059184648751977","46.30112062192449","90740","61807","46.811849790476806","-"
"115/04/11","115/3","7556","意德士科技","半導體業","75320","62151","67189","21.188717800196297","12.101683311256307","213139","192381","10.790046834146823","-"
"115/04/11","115/3","7584","樂意","文化創意業","62312","90577","84332","-31.205493668370558","-26.111084760233364","224647","309300","-27.369220821209183","-"
"115/04/11","115/3","7642","昶瑞機電","電機機械","36661","42477","100004","-13.692115733220332","-63.34046638134475","123904","230518","-46.24975056177826","全球震盪終端消費疲弱，客戶下單轉審慎保守及美伊戰爭致原物料短期內有限制供應而部分產品遞延出貨所致。"
"115/04/11","115/3","7703","銳澤","其他電子業","149705","204268","169303","-26.71147707913134","-11.575695646267343","539517","499645","7.980065846751193","-"
"115/04/11","115/3","7704","明遠精密","半導體業","66061","55958","67151","18.054612387862324","-1.6232073982517015","174545","159341","9.541800289944208","-"
"115/04/11","115/3","7708","全家餐飲","觀光餐旅","230600","251988","212092","-8.48770576376653","8.726401750183882","721570","646085","11.683447224436414","-"
"115/04/11","115/3","7709","榮田","電機機械","86800","51713","79235","67.84947692069693","9.547548431879852","183912","172071","6.88146172219607","-"
"115/04/11","115/3","7712","博盛半導體","半導體業","115019","101943","111109","12.826775747231295","3.519066862270383","330174","315821","4.544662957814712","-"
"115/04/11","115/3","7713","威力德生醫","生技醫療業","102328","78323","89536","30.648723874213193","14.28699070764832","278944","245133","13.792920577808781","-"
"115/04/11","115/3","7714","創泓科技","數位雲端","158714","144576","171844","9.778939796370075","-7.640650822839319","446007","421665","5.77282914161716","-"
"115/04/11","115/3","7715","裕山","綠能環保","78500","72647","236165","8.056767657301746","-66.76052759723075","191805","438528","-56.261629816112084","本月因高廠西區已接近完工，較去年同期合併營收減少約150,000仟元。"
"115/04/11","115/3","7716","昱臺國際","航運業","153014","130862","206931","16.92775595665663","-26.05554508507667","446323","520140","-14.191756065674626","-"
"115/04/11","115/3","7717","萊德光電-KY","通信網路業","80379","77206","82321","4.1097842136621505","-2.35905783457441","256182","203702","25.763124564314538","-"
"115/04/11","115/3","7718","友鋮","鋼鐵工業","216246","212812","219784","1.6136308102926527","-1.609762312088232","631162","595964","5.906061439952749","-"
"115/04/11","115/3","7723","築間","觀光餐旅","321832","381712","406151","-15.687219683950204","-20.76050532929871","1087347","1339414","-18.81920003822567","-"
"115/04/11","115/3","7728","光焱科技","其他電子業","31638","32366","38822","-2.2492739294321202","-18.504971407964558","99964","84700","18.02125147579693","3月受出貨排程調整/季節性因素影響，較上月微減，綜觀第一季整體表現，本公司營運規模仍較去年同期穩健擴張。"
"115/04/11","115/3","7734","印能科技","半導體業","291525","280371","175586","3.9783001808318263","66.02975180253551","876246","481554","81.96214754731557","主要係因市場需求較去年同期成長所致。"
"115/04/11","115/3","7738","東聯互動","數位雲端","49706","52672","43258","-5.631075334143378","14.9059133570669","149007","126188","18.083335974894602","-"
"115/04/11","115/3","7743","金利食安","食品工業","60164","47587","61801","26.429487044781137","-2.648824452678759","154076","119678","28.742124701281774","-"
"115/04/11","115/3","7744","崴寶","電子零組件業","336156","214126","174335","56.98980973819153","92.82186594774429","886095","535859","65.35973082471321","主係客戶需求增加所致。"
"115/04/11","115/3","7747","昕奇雲端","數位雲端","156669","140781","150080","11.285613825729325","4.390325159914712","439297","432922","1.4725516374774208","-"
"115/04/11","115/3","7751","竑騰","半導體業","220353","200184","132371","10.07523078767534","66.46621994243452","618452","357115","73.18006804530754","本公司為設備業，每月營收高低起伏屬常態，主要係今年同期客戶驗收機台較多所致。"
"115/04/11","115/3","7753","星亞","光電業","62775","58836","89141","6.694880685294717","-29.577859795155987","196264","202053","-2.8650898526624204","-"
"115/04/11","115/3","7757","金色三麥","觀光餐旅","182621","208583","156067","-12.446843702506916","17.01448736760494","564823","542394","4.1351858612005294","-"
"115/04/11","115/3","7767","仁大資訊","資訊服務業","183378","158578","198960","15.638991537287644","-7.831724969843185","536993","604632","-11.186804535651438","-"
"115/04/11","115/3","7770","君曜","半導體業","18509","19738","44128","-6.226568041341575","-58.056109499637415","53394","89776","-40.525307431830335","終端市場需求放緩，客戶端為進行庫存調整，致使本月拉貨動能放緩、訂單減少所致"
"115/04/11","115/3","7777","能率亞洲","其他","-106459","7299","-42368","-1558.5422660638444","-151.27218655589124","-45019","-56662","20.548162789876812","營業收入為投資標的之評價損益(含已實現及未實現)，投資標的的股數及公允價值變動情形，請參考本公司網站投資人專區/財務資訊。"
"115/04/11","115/3","7782","光速火箭","居家生活","56628","75927","50203","-25.41783555257023","12.798039957771447","190575","193521","-1.5223154076301797","-"
"115/04/11","115/3","7792","安葆","其他電子業","607094","309629","470557","96.07142741797442","29.016038439551426","1367937","1100303","24.323663572670437","-"
"115/04/11","115/3","7805","威聯通","數位雲端","586485","571637","575238","2.597452579171747","1.9551907210580663","1768865","1616988","9.392586710600202","-"
"115/04/11","115/3","7810","捷創科技","半導體業","60738","49933","42006","21.638996254981674","44.593629481502646","174255","123715","40.851958129572","-"
"115/04/11","115/3","7811","民盛","運動休閒","245797","290847","295774","-15.489243485406416","-16.897022726811688","669041","819301","-18.34002399606494","-"
"115/04/11","115/3","8024","佑華","半導體業","17323","10682","15262","62.17000561692567","13.504127899357883","34683","43617","-20.48283925992159","-"
"115/04/11","115/3","8027","鈦昇","電機機械","145504","134824","160923","7.9214383195870175","-9.581601138432667","382344","314912","21.412966161975408","-"
"115/04/11","115/3","8032","光菱","電子通路業","489834","318927","330303","53.58812518225174","48.29838057783308","1190502","840073","41.71411294018496","註：本月(年)新台幣(累計)營業收入淨額=本月(年)功能性貨幣(累計)營業收入淨額x本月(年累計)換算匯率"
"115/04/11","115/3","8034","榮群","通信網路業","8669","8371","19635","3.5599092103691317","-55.849248790425264","47885","36861","29.906947722525164","主係去年同期標案結案金額較高"
"115/04/11","115/3","8038","長園科","電子零組件業","59125","62462","10233","-5.342448208510775","477.7875500830646","165435","38218","332.8719451567324","配合客戶需求出貨"
"115/04/11","115/3","8040","九暘","半導體業","73660","59459","50444","23.883684555744296","46.023312980731106","196292","162875","20.516960859554874","-"
"115/04/11","115/3","8042","金山電","電子零組件業","373932","306939","310204","21.826160898419555","20.543900143131616","1103291","841119","31.16943024708751","-"
"115/04/11","115/3","8043","蜜望實","電子零組件業","1008392","388158","372820","159.78905497245967","170.47690574539993","1902765","1052615","80.7655220569724","客戶需求增加,致使銷貨收入增加"
"115/04/11","115/3","8044","網家","數位雲端","3178212","2979445","2960707","6.671276026239786","7.3463871973822465","9588692","8949663","7.140257683445734","-"
"115/04/11","115/3","8047","星雲","其他電子業","25275","35292","39598","-28.38320299217953","-36.171018738320114","90221","111625","-19.17491601343785","-"
"115/04/11","115/3","8048","德勝","通信網路業","105724","70800","87889","49.32768361581921","20.29264185506719","269678","249402","8.129846593050576","-"
"115/04/11","115/3","8049","晶采","光電業","110538","73722","120294","49.93895987629202","-8.110130181056412","284815","324198","-12.147823243820135","-"
"115/04/11","115/3","8050","廣積","電腦及週邊設備業","495234","309439","573304","60.04252857590672","-13.617557177343958","1229251","1547660","-20.573575591538194","-"
"115/04/11","115/3","8054","安國","半導體業","518864","288586","156054","79.79527766419716","232.49003550053186","1703274","381221","346.7943791134276","主係訂單陸續於本月出貨所致。"
"115/04/11","115/3","8059","凱碩","通信網路業","1174618","590272","39152","98.99605605551339","2900.1481405803024","2093306","179875","1063.7559416261292","新增子公司合併營收"
"115/04/11","115/3","8064","東捷","光電業","251479","225354","197638","11.592871659699851","27.242230745099626","673412","518223","29.946374437259635","-"
"115/04/11","115/3","8066","來思達","居家生活","280804","242776","436392","15.66382179457607","-35.653265871051715","844928","1071003","-21.108717716010133","-"
"115/04/11","115/3","8067","志旭","電子通路業","8027","7242","14927","10.83954708644021","-46.22496147919877","21534","32829","-34.40555606323677","-"
"115/04/11","115/3","8068","全達","電子通路業","111469","101619","61155","9.693069209498224","82.27291308969014","332861","179511","85.42651982329774","新增子公司營收"
"115/04/11","115/3","8069","元太","光電業","3249686","2603601","3209210","24.815054226818933","1.2612449792939695","8633490","8059437","7.122743189133434","-"
"115/04/11","115/3","8071","能率網通","電子零組件業","182245","147149","176057","23.85065477848983","3.5147707844618505","520204","486000","7.037860082304527","-"
"115/04/11","115/3","8074","鉅橡","電子零組件業","148286","88436","112610","67.67605952327106","31.681022999733592","364296","300717","21.14246949790002","-"
"115/04/11","115/3","8076","伍豐","電腦及週邊設備業","214313","271312","170758","-21.008654243085452","25.50685765820635","652454","427259","52.70690611549435","國外彩票機專案出貨"
"115/04/11","115/3","8077","洛碁","觀光餐旅","99284","77760","99723","27.680041152263374","-0.4402194077594938","270210","262333","3.0026721762035278","-"
"115/04/11","115/3","8080","泰霖","建材營造","4949","9025","19127","-45.16343490304709","-74.12558163852147","26626","60168","-55.747241058369895","減少土方工程營收"
"115/04/11","115/3","8083","瑞穎","電機機械","135246","103799","102696","30.29605294848698","31.695489600373918","344553","280467","22.849747029062243","-"
"115/04/11","115/3","8084","巨虹","電子通路業","50749","62643","49851","-18.986957840461024","1.8013680768690699","167005","181080","-7.772807598851337","-"
"115/04/11","115/3","8085","福華","其他電子業","48442","48459","50783","-0.0350812026661714","-4.609810369611878","175412","157662","11.258261343887558","-"
"115/04/11","115/3","8086","宏捷科","半導體業","431994","372933","291995","15.83689295396224","47.94568400143838","1222318","771758","58.380995078768215","因客戶需求增加"
"115/04/11","115/3","8087","麗升能源","綠能環保","131863","14725","68013","795.5042444821731","93.87911134636026","276711","93187","196.94163348964983","本月營收及本年累計營收較去年同期增加，主要係因本月EPC工程案件依進度認列收入所致。"
"115/04/11","115/3","8088","品安","半導體業","188747","112886","120694","67.20142444590117","56.38474157787463","504034","291722","72.77887852133195","係因DRAM IC 報價上漲所致"
"115/04/11","115/3","8089","康全電訊","通信網路業","55262","18487","271437","198.92356791258723","-79.640947991615","95548","383085","-75.05827688372032","係亞洲客戶出貨減少所致。"
"115/04/11","115/3","8091","翔名","半導體業","255284","186114","157748","37.16539325359726","61.83026092248396","651645","472163","38.01272018349595","主係客戶需求增加。"
"115/04/11","115/3","8092","建暐","其他電子業","17518","15109","10352","15.944139254748825","69.22333848531684","52893","43723","20.972943302152185","上期受景氣影響，且外銷金額大幅下降"
"115/04/11","115/3","8093","保銳","電子零組件業","11317","21929","14517","-48.39253955948744","-22.043121857133016","63423","50529","25.518019355221753","-"
"115/04/11","115/3","8096","擎亞","電子通路業","4626019","2719243","4861049","70.1215742763703","-4.834964634176697","10173410","14526906","-29.968501207345874","-"
"115/04/11","115/3","8097","常珵","通信網路業","35082","17716","51590","98.02438473696094","-31.998449311882148","72306","111226","-34.991818459712654","客戶依銷售情形調整訂單及新開發客戶"
"115/04/11","115/3","8099","大世科","資訊服務業","500890","247186","307860","102.63688072949115","62.70057818488924","1165296","908024","28.333171810436728","因AI 算力軟硬體服務收入認列，營收較同期增加。"
"115/04/11","115/3","8102","傑霖科技","半導體業","54363","19333","27557","181.19277918584802","97.27473963058388","101432","110528","-8.229588882455124","因115年2月份適逢農曆年節假期，導致客戶延後至3月大量出貨，故本期營收金額較去年同期大幅增加"
"115/04/11","115/3","8107","大億金茂","電機機械","77628","79274","96876","-2.076342811009915","-19.868698129567694","209305","269074","-22.212848510075297","-"
"115/04/11","115/3","8109","博大","電子零組件業","181798","120745","142871","50.56358441343327","27.246257113060032","473164","392234","20.633091470907672","-"
"115/04/11","115/3","8111","立碁","光電業","64318","60318","70293","6.631519612719255","-8.500135148592321","194948","198591","-1.8344235136536902","-"
"115/04/11","115/3","8121","越峰","電子零組件業","315303","222483","265930","41.720041531263064","18.5661640281277","852723","719055","18.589398585643657","-"
"115/04/11","115/3","8147","正淩","電子零組件業","165655","131693","143907","25.788766297373435","15.11253795854267","459684","364500","26.113580246913582","-"
"115/04/11","115/3","8155","博智","電子零組件業","534499","483221","402115","10.61170768654508","32.92192531987118","1535727","1127757","36.17534628470495","-"
"115/04/11","115/3","8171","天宇","綠能環保","26885","21394","6159","25.66607460035524","336.51566812794283","93512","79837","17.1286496236081","本月及本年累計營收較去年同期增加主要係出貨量增加所致"
"115/04/11","115/3","8176","智捷","通信網路業","9080","36451","32144","-75.08984664343913","-71.75211548033847","65643","127194","-48.391433558186705","因市場需求放緩，客戶調節拉貨動能所致。"
"115/04/11","115/3","8182","加高","電子零組件業","247535","183964","253214","34.55621752081929","-2.2427669876073204","668368","691294","-3.3163892641915016","-"
"115/04/11","115/3","8183","精星","其他電子業","697553","494488","591830","41.06570836906052","17.863744656404712","1884948","1648584","14.337395000800687","-"
"115/04/11","115/3","8227","巨有科技","半導體業","151624","97485","98422","55.53572344463251","54.05498770600069","369579","196172","88.39538772097954","主要係本期量產收入增加所致。"
"115/04/11","115/3","8234","新漢","電腦及週邊設備業","413456","285869","611046","44.63128216070997","-32.33635438248512","1146731","1649756","-30.49087258964356","-"
"115/04/11","115/3","8240","華宏","光電業","592994","431043","645517","37.57188957946191","-8.136578897225014","1611937","1884750","-14.474757925454304","-"
"115/04/11","115/3","8255","朋程","電機機械","725959","661449","740730","9.752830528128397","-1.9941139146517624","2037119","2116332","-3.74293825354434","-"
"115/04/11","115/3","8272","全景軟體","資訊服務業","29416","23803","28873","23.58106121077175","1.88064974197347","80043","76737","4.308221588021424","-"
"115/04/11","115/3","8277","商丞","半導體業","8645","6979","28950","23.8716148445336","-70.13816925734024","25581","52864","-51.6097911622276","前端客戶需求減少"
"115/04/11","115/3","8279","生展","生技醫療業","149111","138096","196612","7.976335302977639","-24.159766443553803","416660","485910","-14.251610380523141","-"
"115/04/11","115/3","8284","三竹","資訊服務業","266332","216056","245350","23.269892990706115","8.551864683105768","739714","678990","8.943283406235732","-"
"115/04/11","115/3","8289","泰藝","電子零組件業","161550","113982","158470","41.732905195557194","1.9435855366946426","441038","429605","2.6612818752109497","-"
"115/04/11","115/3","8291","尚茂","電子零組件業","501","464","100","7.974137931034483","401.0","1098","380","188.94736842105263","2026 年 3 月營收較去年同期增加，主係訂單增加所致。"
"115/04/11","115/3","8299","群聯","半導體業","18316974","12198386","5697759","50.158996444283694","221.47681219932258","40966953","13838565","196.03469001301798","係總出貨量增加"
