出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
"115/03/10","115/2","8171","天宇","綠能環保","21394","45233","21226","-52.70267282736056","0.7914821445397154","66627","73678","-9.570020901761719","本年累計營收較去年同期減少主要係出貨量減少所致"
"115/03/10","115/2","8176","智捷","通信網路業","36451","20112","36133","81.24005568814638","0.8800819195749038","56563","95050","-40.49132035770647","-"
"115/03/10","115/2","8182","加高","電子零組件業","183964","236869","210238","-22.33513038852699","-12.497265004423559","420833","438080","-3.9369521548575603","-"
"115/03/10","115/2","8183","精星","其他電子業","494488","692907","465622","-28.635733222495947","6.199449338733994","1187395","1056754","12.362479820279837","-"
"115/03/10","115/2","8227","巨有科技","半導體業","97485","120470","53574","-19.07943886444758","81.96326576324337","217955","97750","122.97186700767263","主要係本期量產收入增加所致。"
"115/03/10","115/2","8234","新漢","電腦及週邊設備業","285869","447406","428429","-36.10523774826444","-33.27505841107862","733275","1038710","-29.40522378719758","-"
"115/03/10","115/2","8240","華宏","光電業","431043","587900","586733","-26.680898111923796","-26.535067909935183","1018943","1239233","-17.776318093530435","-"
"115/03/10","115/2","8255","朋程","電機機械","661449","649711","740842","1.8066494179719905","-10.71659004214124","1311160","1375602","-4.684639888572422","-"
"115/03/10","115/2","8272","全景軟體","資訊服務業","23803","26824","23179","-11.262302415747092","2.69209197980931","50627","47864","5.772605716195888","-"
"115/03/10","115/2","8277","商丞","半導體業","6979","9957","11490","-29.90860701014362","-39.260226283724975","16936","23914","-29.17956009032366","-"
"115/03/10","115/2","8279","生展","生技醫療業","138096","129453","167887","6.676554425158166","-17.744673500628398","267549","289298","-7.517853562762273","-"
"115/03/10","115/2","8284","三竹","資訊服務業","216056","257326","210785","-16.038021808911655","2.5006523234575515","473382","433640","9.164744949727885","-"
"115/03/10","115/2","8289","泰藝","電子零組件業","113982","165506","131291","-31.131197660507777","-13.183691189799758","279488","271135","3.080753130359415","-"
"115/03/10","115/2","8291","尚茂","電子零組件業","464","133","148","248.87218045112783","213.51351351351352","597","280","113.21428571428571","2026 年 2 月營收較去年同期增加，主係訂單增加所致。"
"115/03/10","115/2","8299","群聯","半導體業","12198386","10451593","4527416","16.713174728483974","169.4337343862371","22649979","8140806","178.2277209406538","係總出貨量增加"
"115/03/10","115/2","8342","益張","其他","96976","142560","122014","-31.97530864197531","-20.520595997180653","239536","240163","-0.2610726881326432","-"
"115/03/10","115/2","8349","恒耀國際","鋼鐵工業","754779","1036597","800451","-27.18684310296094","-5.705783364628191","1791376","1791249","0.007090024893244881","-"
"115/03/10","115/2","8354","冠好","其他","37248","61231","55670","-39.16806846205353","-33.09143165079935","98478","107963","-8.785417226271964","-"
"115/03/10","115/2","8358","金居","電子零組件業","850914","820421","563028","3.716750302588549","51.13173767556853","1671335","1125281","48.52601261373826","本月營收較去年同期增加,係需求增加及優化產品組合所致"
"115/03/10","115/2","8383","千附","半導體業","269069","312483","259297","-13.893235792027086","3.768651392033074","581552","545159","6.675667098956451","-"
"115/03/10","115/2","8390","金益鼎","綠能環保","576173","541939","371710","6.31694711028363","55.0060531059159","1118112","709683","57.55090653150773","貴金屬類及銅類產品量價齊揚"
"115/03/10","115/2","8401","白紗科","其他","85442","141739","120763","-39.71877888231185","-29.24819688149516","227181","221056","2.7707911117544874","-"
"115/03/10","115/2","8403","盛弘","生技醫療業","293623","385201","303492","-23.774081583381143","-3.2518155338526222","678824","655443","3.5672056914178656","-"
"115/03/10","115/2","8409","商之器","生技醫療業","16758","18718","8151","-10.471204188481675","105.5944055944056","35476","12824","176.63755458515283","本期完成驗收之合約增加"
"115/03/10","115/2","8410","森田","電腦及週邊設備業","40478","81174","67863","-50.13427944908468","-40.35335897322547","121652","128793","-5.5445559929499275","-"
"115/03/10","115/2","8415","大國鋼","鋼鐵工業","2097144","2124443","1869282","-1.2849956435639835","12.18981405694807","4221587","3775465","11.81634580111324","-"
"115/03/10","115/2","8416","實威","資訊服務業","101208","135413","121715","-25.259760879679202","-16.848375302961838","236622","227956","3.801610837179105","-"
"115/03/10","115/2","8421","旭源","其他","88348","98302","95834","-10.125938434619846","-7.811423920529249","186650","195895","-4.719364965925624","-"
"115/03/10","115/2","8423","保綠-KY","綠能環保","26685","35055","34025","-23.876765083440308","-21.57237325495959","61740","63797","-3.2242895433954573","-"
"115/03/10","115/2","8424","惠普","建材營造","71118","98652","90469","-27.910229899039045","-21.389647282494558","169770","178110","-4.682499578911909","-"
"115/03/10","115/2","8426","紅木-KY","其他","157017","244165","148903","-35.69225728503266","5.449185039925321","401182","342443","17.152927640512434","-"
"115/03/10","115/2","8431","匯鑽科","其他電子業","64429","105258","79682","-38.78945068308347","-19.142340804698676","64429","79682","-19.142340804698676","-"
"115/03/10","115/2","8432","東生華","生技醫療業","69969","107045","109162","-34.63590078938764","-35.903519539766585","177015","192974","-8.270026013867152","-"
"115/03/10","115/2","8433","弘帆","居家生活","243238","344750","190529","-29.44510514865845","27.66455500212566","587988","535063","9.89135858768033","-"
"115/03/10","115/2","8435","鉅邁","其他","45983","53175","48056","-13.525152797367184","-4.313717329781921","99158","95742","3.5679221240416954","-"
"115/03/10","115/2","8436","大江","生技醫療業","429487","600560","442074","-28.485580125216465","-2.8472608658278933","1030047","977313","5.395814851536816","-"
"115/03/10","115/2","8437","大地-KY","其他","10282","11905","19202","-13.63292734145317","-46.453494427663784","22187","29736","-25.386736615550173","-"
"115/03/10","115/2","8440","綠電","綠能環保","52397","61399","82313","-14.661476571279662","-36.34419836477834","113796","152223","-25.24388561518299","-"
"115/03/10","115/2","8444","綠河-KY","其他","134269","219946","358020","-38.953652260100206","-62.49678788894475","354215","710265","-50.12917713811042","累積出貨量較去年同期減少逾50%，主因農曆年假期及馬來西亞卡車限重影響物流，且去年韓國市場基期較高。"
"115/03/10","115/2","8446","華研","文化創意業","62490","80800","75548","-22.66089108910891","-17.284375496373166","143289","153887","-6.8868715356072965","-"
"115/03/10","115/2","8450","霹靂","文化創意業","14553","24550","15371","-40.72097759674134","-5.32170971309609","39103","37968","2.989359460598399","-"
"115/03/10","115/2","8455","大拓-KY","其他電子業","108044","71807","103993","50.46443940005849","3.8954545017453097","179851","187959","-4.313706712634138","-"
"115/03/10","115/2","8472","夠麻吉","數位雲端","47012","28530","15552","64.78093235191027","202.28909465020575","75542","37370","102.14610650254214","商品銷貨增加，故本月銷貨收入增加。"
"115/03/10","115/2","8477","創業家","數位雲端","20802","30728","46120","-32.302785732882064","-54.8959236773634","51530","94133","-45.258304739039446","因電商產業競爭激烈，致合併營收衰退。"
"115/03/10","115/2","8489","三貝德","其他","137696","160492","97386","-14.203823243526157","41.39198652783768","298188","202212","47.463058572191564","主要係因今年取得弋果文化及極上教育兩家公司股權，若扣除此兩家公司本月營收，則本月營收較去年同期減少4.79%"
"115/03/10","115/2","8905","裕國","其他","133813","177965","148251","-24.809372629449612","-9.738888776466938","311778","342324","-8.923125460090441","-"
"115/03/10","115/2","8906","花王","其他","16232","27943","14898","-41.91031743191497","8.95422204322728","44175","35812","23.352507539372276","-"
"115/03/10","115/2","8908","欣雄","油電燃氣業","620466","826005","832168","-24.88350554778724","-25.43981503734823","1446471","1601876","-9.701437564455675","-"
"115/03/10","115/2","8916","光隆","其他","307263","548042","543311","-43.93440648709405","-43.44620300343634","855305","1065268","-19.709875824675105","-"
"115/03/10","115/2","8917","欣泰","油電燃氣業","220589","278027","253884","-20.659144615451016","-13.114256904728144","498616","511343","-2.4889359979504952","-"
"115/03/10","115/2","8921","沈氏","其他","40628","54370","49372","-25.274967813132243","-17.710443166167057","94998","99005","-4.047270339881824","-"
"115/03/10","115/2","8923","時報","文化創意業","44727","37894","33654","18.03187839763551","32.90247816009984","82621","82536","0.10298536396239216","-"
"115/03/10","115/2","8924","大田","運動休閒","208991","409688","264454","-48.98776630020894","-20.972645526254095","618679","573171","7.939689900570685","-"
"115/03/10","115/2","8927","北基","油電燃氣業","729648","1052467","687795","-30.672600661113364","6.0850980306632065","1782115","1472621","21.016541255353548","-"
"115/03/10","115/2","8928","鉅明","運動休閒","218852","248304","310052","-11.861266834203235","-29.414420806832403","467156","662411","-29.476412680344982","-"
"115/03/10","115/2","8929","富堡","其他","46388","64456","66964","-28.031525381655705","-30.726957768353145","110844","126253","-12.20485849841192","-"
"115/03/10","115/2","8930","青鋼","鋼鐵工業","74600","132791","128416","-43.821493926546225","-41.90755046100175","207391","211979","-2.1643653380759416","-"
"115/03/10","115/2","8931","大汽電","油電燃氣業","153759","235196","202948","-34.62516369326009","-24.2372430376254","388955","389201","-0.06320641519420557","-"
"115/03/10","115/2","8932","智通*","其他","169339","199986","147528","-15.324572720090407","14.784312130578602","369325","300432","22.9313122437024","-"
"115/03/10","115/2","8933","愛地雅","運動休閒","180726","117226","218443","54.16887038711548","-17.2662891463677","297952","468716","-36.43229588919516","-"
"115/03/10","115/2","8935","邦泰","其他","18671","41589","41090","-55.10591743008969","-54.560720369919686","60260","81391","-25.962329987345036","2月適逢農曆春節，工作天數少，汽車水箱、農機及手具工外殼、環保材料吸管及餐具訂單較114年2月減少。"
"115/03/10","115/2","8936","國統","其他","398074","657031","317344","-39.41320881358718","25.439270948875667","1055105","823521","28.121201523701277","-"
"115/03/10","115/2","8937","合騏","其他","87542","2283","6443","3734.515987735436","1258.7148843706348","89825","15917","464.33373123075955","合併子公司屹海風電獲利挹注營收"
"115/03/10","115/2","8938","明安","運動休閒","1080238","1720821","1290407","-37.22542902486662","-16.287031920936574","2801059","3034008","-7.677929656085284","-"
"115/03/10","115/2","8941","關中","居家生活","241142","224922","200841","7.211388837019055","20.0661219571701","466064","405827","14.843024244320857","-"
"115/03/10","115/2","8942","森鉅","其他","135464","135196","425233","0.19823071688511495","-68.14358245949867","270660","845344","-67.98226520800999","北美市場因關稅因素，需求下降，以致營業額減少。"
"115/03/10","115/2","9949","琉園","文化創意業","12089","13466","9650","-10.225753750185653","25.27461139896373","25555","22409","14.039002186621447","-"
"115/03/10","115/2","9950","萬國通","塑膠工業","144615","225022","174403","-35.73295055594564","-17.07998142233792","369637","393258","-6.006489378474182","-"
"115/03/10","115/2","9951","皇田","電機機械","519398","581042","455345","-10.609215857029268","14.066916294238435","1100440","965275","14.002745331641242","-"
"115/03/10","115/2","9960","邁達康","運動休閒","53664","60008","62874","-10.571923743500866","-14.648344307662946","113672","111595","1.8611944979613781","-"
"115/03/10","115/2","9962","有益","鋼鐵工業","116450","123906","198656","-6.017464852388101","-41.38108086340206","240356","433320","-44.53152404689375","-"
